Start,End
4909.64,4919.08
4919.08,4924.32
4924.32,4945.88
4945.88,4949.12
4949.12,4958.96
4958.96,4966.16
4966.16,4976.08
4976.08,4981.12
4981.12,4989.04
4989.04,5016.56
5016.56,5022.72
5022.72,5029.24
5029.24,5033.6
5033.6,5036.84
5036.84,5048.76
5048.76,5057.36
5057.36,5065.48
5065.48,5069.8
5069.8,5082.12
5082.12,5086.52
5086.52,5090.32
5090.32,5093.84
5093.84,5098.32
5098.32,5102.84
5102.84,5105.24
5105.24,5109.04
5109.04,5111.24
5111.24,5117.24
5117.24,5120.36
5120.36,5131.44
5131.44,5135.44
5135.44,5140.88
5140.88,5149.68
5149.68,5151.96
5151.96,5160.08
5160.08,5163.92
5163.92,5175.44
5175.44,5192.04
5192.04,5225.36
5225.36,5236.84
5236.84,5241.56
5241.56,5249.64
5249.64,5251.68
5251.68,5253.64
5253.64,5255.36
5255.36,5257.36
5257.36,5258.64
5258.64,5259.64
5259.64,5260.6
5260.6,5263.0
5263.0,5265.32
5265.32,5267.4
5267.4,5270.04
5270.04,5272.44
5272.44,5275.12
5275.12,5281.0
5281.0,5283.2
5283.2,5286.76
5286.76,5289.12
5289.12,5299.0
5299.0,5302.84
5302.84,5307.28
5307.28,5309.24
5309.24,5312.48
5312.48,5314.8
5314.8,5318.12
5318.12,5320.28
5320.28,5341.24
5341.24,5377.24
5377.24,5381.72
5381.72,5385.28
5385.28,5406.2
5406.2,5412.08
5412.08,5413.2
5413.2,5414.52
5414.52,5421.52
5421.52,5426.84
5426.84,5428.04
5428.04,5430.48
5430.48,5432.04
5432.04,5435.88
5435.88,5440.04
5440.04,5440.6
5440.6,5441.84
5441.84,5444.44
5444.44,5446.56
